date,open,high,low,close,volume
2019-03-19,101.736,102.27,101.043,101.397,2628916
2019-03-20,101.426,101.548,100.307,100.754,2755140
2019-03-21,100.394,102.573,100.235,102.082,2721847
2019-03-22,101.743,102.082,100.249,100.646,2927038
2019-03-25,100.365,100.978,99.8523,100.451,2143869
2019-03-26,100.993,101.779,100.624,101.202,1927879
2019-03-27,101.339,101.397,99.8882,100.494,2338942
2019-03-28,100.978,101.361,100.394,100.985,2011073
2019-03-29,101.404,101.924,101.151,101.837,2341359
2019-04-01,102.133,103.504,102.133,103.425,3007892
2019-04-02,103.461,103.894,102.92,103.208,1815471
2019-04-03,103.677,104.089,103.215,103.663,2024135
2019-04-04,103.656,104.031,102.876,103.05,2092006
2019-04-05,103.418,103.569,102.819,103.41,2062335
2019-04-08,103.223,103.511,103.115,103.49,1599106
2019-04-09,102.963,103.172,102.371,102.566,2293873
2019-04-10,102.631,103.569,102.472,103.223,2021719
2019-04-11,103.786,104.009,103.23,103.771,2221023
2019-04-12,104.118,104.248,103.714,104.183,2188483
2019-04-15,104.219,104.262,103.403,103.858,2720187
2019-04-16,104.219,104.933,103.945,104.753,4757381
2019-04-17,99.1449,102.472,98.3438,100.401,9456103
2019-04-18,100.321,101.397,100.105,101.281,3744485
2019-04-22,100.624,101.447,99.946,100.242,3392681
2019-04-23,100.43,101.707,100.278,101.361,3368678
2019-04-24,101.476,101.989,100.884,101.007,2094872
2019-04-25,100.827,100.863,99.3903,100.054,2196940
2019-04-26,100.567,100.964,100.184,100.639,1751301
2019-04-29,100.43,100.776,100.184,100.357,2233327
2019-04-30,100.401,101.361,100.09,101.238,3501996
2019-05-01,101.44,102.35,101.166,101.447,2305349
2019-05-02,101.404,101.967,100.617,100.747,2673529
2019-05-03,100.826,101.765,100.776,101.224,1947659
2019-05-06,99.8161,101.541,99.5274,101.317,2108762
2019-05-07,100.43,100.689,98.2933,99.3398,3568433
2019-05-08,99.4336,100.105,98.9717,99.5996,2883025
2019-05-09,98.5115,99.0154,97.1531,98.8401,3202819
2019-05-10,98.5042,99.1395,96.7076,98.8255,3038504
2019-05-13,97.3357,97.5475,95.6414,95.9773,3787436
2019-05-14,96.2694,98.0952,96.1672,97.3576,2505911
2019-05-15,96.8317,98.2924,96.6711,98.1536,1948718
2019-05-16,98.4019,99.4025,98.3289,99.2345,2304928
2019-05-17,98.3581,98.8912,97.8177,98.0952,2000741
2019-05-20,97.5182,98.9058,97.08,98.6794,2493763
2019-05-21,99.4098,100.096,99.1687,99.6507,1912432
2019-05-22,99.3221,99.8698,99.1103,99.5777,1413069
2019-05-23,98.6867,98.6867,95.2616,96.6857,4081844
2019-05-24,97.5182,98.044,96.1014,96.6053,1983170
2019-05-28,96.4958,96.8683,95.1374,95.2762,3749852
2019-05-29,94.9402,95.1447,93.7133,94.7138,2810401
2019-05-30,94.7504,94.9183,94.1588,94.6262,2094547
2019-05-31,93.8009,93.8009,92.6398,92.742,2703685
2019-06-03,92.8223,93.8886,92.7931,93.6768,3259501
2019-06-04,94.6189,96.9413,94.2757,96.9048,2989538
2019-06-05,97.4087,97.5767,95.2835,96.0284,2414929
2019-06-06,96.5397,96.8756,95.5976,96.5616,1755605
2019-06-07,96.7441,98.3873,96.5543,97.3576,1950552
2019-06-10,98.139,98.8474,97.7957,98.4019,2223953
2019-06-11,98.8255,99.6581,98.6283,99.2856,2602850
2019-06-12,99.0007,99.2782,98.1609,98.4968,1722373
2019-06-13,98.6867,99.5193,98.6575,99.1468,2257564
2019-06-14,98.9131,99.2344,98.1755,98.7013,1675470
2019-06-17,98.8766,99.344,98.3727,98.5553,1676082
2019-06-18,98.7378,100.191,98.7378,99.5996,2226550
2019-06-19,99.6361,101.046,99.4973,100.111,1819923
2019-06-20,101.462,101.907,100.929,101.404,2345949
2019-06-21,101.104,101.907,101.067,101.659,4040058
2019-06-24,101.659,102.353,101.549,101.769,1669893
2019-06-25,101.849,101.915,100.878,101.046,2139847
2019-06-26,101.418,102.01,101.082,101.162,1745215
2019-06-27,101.309,101.732,100.746,101.162,1642241
2019-06-28,101.199,101.615,100.666,100.71,4700988
2019-07-01,101.951,103.331,101.717,102.156,2580238
2019-07-02,102.061,102.557,101.856,102.404,1840779
2019-07-03,102.769,103.573,102.557,103.368,1474639
2019-07-05,102.879,103.331,102.177,103.251,1630704
2019-07-08,103.01,103.185,102.44,102.66,1829779
2019-07-09,102.689,102.966,101.608,101.754,2570691
2019-07-10,102.243,103.638,102.09,102.587,1920378
2019-07-11,102.82,103.397,102.462,103.149,1629330
2019-07-12,103.646,104.376,103.456,104.244,2128389
2019-07-15,104.354,104.807,103.792,104.668,1809154
2019-07-16,104.559,105.194,104.449,104.821,2654338
2019-07-17,104.88,105.019,103.668,104.485,4632542
2019-07-18,104.069,109.773,103.85,109.276,9695924
2019-07-19,109.517,110.7,109.218,109.313,5569392
2019-07-22,109.663,110.963,109.327,109.357,3126354
2019-07-23,109.963,110.072,108.363,109.824,2858679
2019-07-24,109.634,110.605,108.962,109.568,2255348
2019-07-25,109.415,109.999,108.531,109.831,2369707
2019-07-26,110.277,110.576,109.619,110.54,2218605
2019-07-29,110.357,110.627,109.78,110.189,1585482
2019-07-30,109.547,109.839,108.977,109.379,2011130
2019-07-31,109.327,109.678,106.91,108.261,2843937
2019-08-01,108.743,111.606,108.451,109.78,4846209
2019-08-02,108.838,111.701,106.326,107.538,6188920
2019-08-05,105.88,105.968,101.623,102.798,5435100
2019-08-06,103.726,104.047,101.74,102.776,3873528
2019-08-07,101.323,101.937,99.6215,101.593,4531399
2019-08-08,102.303,103.758,101.793,103.522,4066328
2019-08-09,102.909,102.938,100.012,100.588,4053574
2019-08-12,100.241,100.396,98.4086,98.7707,3156465
2019-08-13,98.8668,100.914,98.1352,100.337,3495152
2019-08-14,98.948,99.1327,96.783,96.9825,3952787
2019-08-15,96.9604,97.8101,96.2436,97.4776,2889813
2019-08-16,98.3052,99.4505,98.2386,98.8372,2327988
2019-08-19,99.6648,100.736,99.6648,99.783,2446320
2019-08-20,99.9308,99.9604,98.1352,98.2757,2333090
2019-08-21,99.7239,100.448,98.8668,99.1993,2168539
2019-08-22,99.5244,100.256,98.8742,99.251,2082900
2019-08-23,98.7412,99.2067,95.1944,95.7412,3724165
2019-08-26,96.8347,97.0195,95.4382,96.0515,2190334
2019-08-27,96.9456,97.315,96.288,96.9234,3654292
2019-08-28,96.384,98.1944,96.0885,98.0983,2097354
2019-08-29,99.1476,100.263,99.0441,99.6648,2296918
2019-08-30,100.182,100.544,99.2806,100.145,2288262
2019-09-03,99.6427,99.6796,98.5195,99.0885,2185698
2019-09-04,100.278,100.81,99.8643,100.729,1737411
2019-09-05,102.192,104.704,102.007,104.165,3873490
2019-09-06,104.571,104.579,103.788,103.869,1991620
2019-09-09,103.884,105.679,103.788,105.369,3266758
2019-09-10,105.665,107.482,105.635,107.179,3848831
2019-09-11,107.032,107.231,105.451,106.108,2990908
2019-09-12,106.426,106.433,104.837,106.123,1936435
2019-09-13,106.64,106.884,105.857,106.16,1705491
2019-09-16,105.34,106.138,105.125,105.281,1490547
2019-09-17,105.281,105.281,103.936,105.074,2267085
2019-09-18,104.963,105.147,103.825,105.088,1533134
2019-09-19,105.266,107.165,105.258,105.643,2388197
2019-09-20,105.85,106.278,104.793,104.837,4014003
2019-09-23,104.327,105.088,103.862,104.978,1405063
2019-09-24,105.295,105.584,104.239,104.689,2497719
2019-09-25,104.734,106.13,104.084,105.783,1952898
2019-09-26,105.79,106.315,104.49,106.071,1785256
2019-09-27,106.707,107.209,105.207,105.842,1821581
2019-09-30,106.204,108.303,106.204,107.453,3082654
2019-10-01,107.579,108.879,106.064,106.152,2288417
2019-10-02,105.066,105.125,103.869,104.697,2582120
2019-10-03,104.645,104.978,102.842,104.941,2263684
2019-10-04,104.97,105.709,104.209,105.657,1865483
2019-10-07,105.118,105.443,104.35,104.394,1875452
2019-10-08,103.626,103.795,102.155,102.251,2492928
2019-10-09,103.278,103.692,102.554,103.204,2025629
2019-10-10,103.278,104.763,103.123,104.283,2004682
2019-10-11,105.495,106.773,105.377,105.487,2316240
2019-10-14,105.155,105.244,104.423,104.955,1785023
2019-10-15,105.325,106.197,104.785,105.665,2338423
2019-10-16,105.288,105.628,104.475,105.007,4121590
2019-10-17,99.7534,100.492,98.2091,99.2066,12180814
2019-10-18,99.1771,99.3766,97.7214,99.081,5547520
2019-10-21,97.9875,98.3495,96.7239,97.9653,4874015
2019-10-22,97.9431,99.0515,97.2486,98.985,3216520
2019-10-23,98.6599,99.4358,98.054,99.2954,2790883
2019-10-24,99.6279,99.8052,98.4973,99.0663,2008393
2019-10-25,99.1032,100.441,99.0885,100.079,1993399
2019-10-28,100.492,100.958,100.086,100.47,2493468
2019-10-29,100.064,100.175,98.6008,98.8816,3215826
2019-10-30,98.8889,99.9604,98.4234,99.9382,1741354
2019-10-31,99.8348,99.9382,98.4456,98.815,2637229
2019-11-01,99.384,100.167,99.0811,100.145,2388121
2019-11-04,100.67,101.778,100.662,101.726,2577947
2019-11-05,101.822,102.532,101.697,101.889,2330307
2019-11-06,101.97,102.547,101.638,102.547,3460527
2019-11-07,103.077,104.027,102.861,102.943,3185848
2019-11-08,102.861,102.883,101.799,102.883,1781785
2019-11-11,102.576,102.576,100.932,101.283,2008261
2019-11-12,101.582,102.173,100.947,101.373,2382464
2019-11-13,101.223,101.365,100.072,100.543,2282286
2019-11-14,100.281,100.431,99.6831,100.184,3309018
2019-11-15,100.476,101.021,100.206,100.483,2551385
2019-11-18,100.408,100.543,99.6083,100.416,2510640
2019-11-19,100.842,101.216,100.528,100.573,2342190
2019-11-20,100.229,100.528,99.2495,99.5859,3236211
2019-11-21,99.7354,100.311,99.4214,100.064,2616137
2019-11-22,100.326,100.67,99.8775,100.438,2578755
2019-11-25,100.535,101.679,100.446,101.657,2025544
2019-11-26,101.791,101.791,100.76,100.999,2966408
2019-11-27,101.193,101.463,99.9,100.012,2565774
2019-11-29,99.885,100.573,99.4588,100.521,1427446
2019-12-02,100.521,100.558,99.0476,99.3691,2398575
2019-12-03,98.6887,99.0177,97.7093,98.7785,2848556
2019-12-04,99.3317,99.9448,98.6589,98.6813,2760579
2019-12-05,99.429,99.6159,98.4122,98.6215,2811724
2019-12-06,99.2495,100.102,99.2121,99.6009,2688241
2019-12-09,99.698,100.625,99.6308,100.124,2321466
2019-12-10,100.124,100.812,99.855,100.117,2721788
2019-12-11,100.266,100.565,99.9373,100.005,3091613
2019-12-12,99.9597,101.425,99.9298,101.171,3772608
2019-12-13,100.745,101.305,100.191,100.341,1982454
2019-12-16,100.887,101.268,100.072,100.281,2384576
2019-12-17,100.393,100.7,99.7803,100.349,2273528
2019-12-18,100.595,100.932,100.296,100.491,2425710
2019-12-19,100.528,100.73,100.326,100.603,3023732
2019-12-20,101.485,101.993,100.894,101.373,5561663
2019-12-23,101.515,101.791,100.932,101.343,2192197
2019-12-24,101.388,101.395,100.64,100.917,940083
2019-12-26,100.917,101.163,100.67,100.864,1665497
2019-12-27,100.932,101.492,100.834,101.133,2152312
2019-12-30,101.081,101.156,99.0625,99.2943,3221117
2019-12-31,99.085,100.274,98.9878,100.214,2954131
2020-01-02,100.932,101.619,100.76,101.246,2462312
2020-01-03,99.8625,100.827,99.855,100.438,1856312
2020-01-06,99.7504,100.364,99.5859,100.259,1896822
2020-01-07,99.9523,100.902,99.7355,100.326,2417110
2020-01-08,100.565,101.575,100.124,101.163,3398720
2020-01-09,101.485,102.27,101.163,102.233,2917456
2020-01-10,102.427,103.077,101.911,102.195,2545832
2020-01-13,101.29,102.158,100.984,102.128,2761360
2020-01-14,101.889,102.532,101.343,101.545,2878664
2020-01-15,101.679,103.219,101.463,102.143,3164031
2020-01-16,102.666,103.317,102.434,103.16,3379087
2020-01-17,102.083,103.421,101.799,103.406,4397607
2020-01-21,103.033,104.184,102.876,104.049,5665127
2020-01-22,107.152,108.999,106.576,107.578,12880404
2020-01-23,107.81,107.967,106.277,106.816,4424589
2020-01-24,107.204,107.601,105.014,105.089,4363905
2020-01-27,103.548,104.722,103.249,103.638,3258420
2020-01-28,104.296,105.021,103.735,104.333,2699266
2020-01-29,104.049,104.356,102.876,102.943,2388174
2020-01-30,102.247,102.405,100.909,102.255,3955447
2020-01-31,106.838,107.698,105.26,107.459,14854417
2020-02-03,107.847,110.113,107.586,109.358,6949698
2020-02-04,110.487,111.683,109.814,111.481,4395811
2020-02-05,112.303,117.709,112.258,116.879,11250963
2020-02-06,117.245,118.688,116.199,117.2,6569474
2020-02-07,116.755,117.503,115.523,115.893,5075767
2020-02-10,115.561,116.672,114.511,116.664,4140489
2020-02-11,117.185,117.261,115.38,115.946,3030495
2020-02-12,116.15,117.548,115.977,117.329,3506749
2020-02-13,116.619,116.966,115.893,116.573,3019115
2020-02-14,116.657,116.762,113.144,113.846,4819587
2020-02-18,113.159,114.36,113.045,114.148,2641639
2020-02-19,114.481,114.745,113.551,113.967,2159536
2020-02-20,113.929,114.541,112.947,114.239,2276170
2020-02-21,114.103,114.103,112.441,113.197,2794857
2020-02-24,109.925,111.844,109.827,110.62,4308484
2020-02-25,110.681,111.104,106.715,107.055,4908326
2020-02-26,107.954,108.83,105.461,105.574,4273320
2020-02-27,103.678,104.773,100.482,100.558,6654350
2020-02-28,98.1933,99.0319,95.4585,98.3217,10280024
2020-03-02,98.775,101.563,96.6597,101.457,6741509
2020-03-03,101.593,102.817,96.5464,97.3774,6239497
2020-03-04,99.402,101.442,97.453,101.396,3948155
2020-03-05,98.5861,99.9383,97.0374,97.8684,4303584
2020-03-06,95.7154,96.9468,94.0685,96.4935,6474343
2020-03-09,90.7748,92.4746,88.5991,88.9995,8500578
2020-03-10,92.7541,94.3405,87.4508,94.2574,9016734
2020-03-11,91.4169,92.6029,87.9191,89.1203,6674420
2020-03-12,82.835,82.9483,77.2673,77.6677,9887530
2020-03-13,82.1022,82.4648,76.1568,81.5507,9879153
2020-03-16,74.0339,81.1428,71.7677,74.8499,8350831
2020-03-17,76.0057,81.1352,73.3541,80.5686,7315902
2020-03-18,75.0992,80.7802,75.0917,78.2268,6932031
2020-03-19,77.305,78.3325,74.2153,75.8017,6634907
2020-03-20,76.2399,76.2928,71.5486,72.0623,8333843
2020-03-23,71.4655,73.8376,68.4135,71.5939,7688168
2020-03-24,75.5374,80.1079,74.9859,79.6848,6300976
2020-03-25,79.6848,84.9729,77.6828,79.9643,6838390
2020-03-26,80.765,85.479,79.7527,85.2826,5652691
2020-03-27,82.0267,84.2326,81.3241,81.6112,5075455
2020-03-30,81.6565,85.7133,81.445,85.3129,4397068
2020-03-31,84.6102,85.9776,83.2278,83.8019,5012470
2020-04-01,80.3495,83.0389,78.9595,79.4279,4830411
2020-04-02,79.6017,83.3412,79.4279,83.0994,5000937
2020-04-03,82.2836,83.1523,79.2618,80.3345,3586561
2020-04-06,83.3638,87.3526,83.1976,86.7407,5558425
2020-04-07,89.7473,90.329,86.7784,86.8313,4421404
2020-04-08,87.8663,90.6237,86.9295,90.1175,4076324
2020-04-09,91.0165,92.8598,90.7824,91.7871,4406313
2020-04-13,91.8853,92.0137,89.1732,91.5227,4045587
2020-04-14,93.2677,94.567,92.6332,93.6077,4021089
2020-04-15,89.9891,90.7975,88.2063,89.6643,4454596
2020-04-16,89.906,90.465,86.4385,87.4281,5102793
2020-04-17,90.125,90.9485,89.0825,90.7445,3924130
2020-04-20,90.0117,92.8144,89.2487,90.9636,6465175
2020-04-21,86.1212,88.5008,84.6556,88.2062,11338572
2020-04-22,90.5557,90.9032,88.803,90.1326,5599749
2020-04-23,90.329,92.9429,89.989,91.6737,5437836
2020-04-24,92.4745,94.4311,91.228,94.2196,3939856
2020-04-27,94.8541,95.9344,94.7861,95.1261,3890784
2020-04-28,96.7201,96.8485,94.7182,95.3905,3775651
2020-04-29,97.3622,97.6871,96.3424,97.2187,4154553
2020-04-30,95.5793,96.1459,94.5972,94.8541,5243603
2020-05-01,93.0638,93.2753,91.704,92.0666,3892130
2020-05-04,91.2734,92.1422,90.1931,91.9231,3174945
2020-05-05,93.2148,93.9174,92.5198,92.6029,3081303
2020-05-06,93.1015,93.7134,92.4745,93.0486,3053804
2020-05-07,94.1512,94.3655,92.5205,92.8114,3533601
2020-05-08,93.9138,94.3425,92.6812,94.1588,4005990
2020-05-11,93.2553,94.5109,92.3826,93.8525,2831058
2020-05-12,94.174,95.177,92.0687,92.0687,3831414
2020-05-13,91.8313,91.862,87.9269,88.6006,4710928
2020-05-14,87.7125,89.6419,85.5996,89.5347,4211715
2020-05-15,88.7537,89.8715,88.2331,89.5576,3832856
2020-05-18,91.7778,93.6764,91.6783,93.0639,3367913
2020-05-19,92.7807,93.531,91.9769,92.0917,2595465
2020-05-20,92.5817,93.7607,92.329,92.9262,3075623
2020-05-21,92.6276,93.1865,91.0812,91.196,3203911
2020-05-22,91.3874,91.4639,90.0246,90.6371,3347974
2020-05-26,92.8649,93.8755,92.6429,93.2171,4379801
2020-05-27,94.8861,96.333,94.5262,96.111,4586567
2020-05-28,97.1292,97.2057,95.1004,95.3377,3135360
2020-05-29,94.6793,95.7972,93.5846,95.621,6350241
2020-06-01,95.4219,96.2717,94.9549,95.6133,2299648
2020-06-02,96.2105,96.4631,95.4372,96.4631,2384853
2020-06-03,97.3436,99.2193,97.2288,98.7982,3137284
2020-06-04,97.8259,98.7216,97.2441,98.6757,3094922
2020-06-05,102.504,102.764,100.865,101.103,4718859
2020-06-08,101.263,104.027,101.263,103.927,4300679
2020-06-09,102.22,102.282,100.306,100.957,4319180
2020-06-10,101.171,101.233,99.3723,99.4259,3791613
2020-06-11,96.4862,96.5397,90.2161,90.3462,9420263
2020-06-12,92.8267,94.2584,91.3185,93.332,4981203
2020-06-15,91.2496,93.6841,90.5605,93.1329,4123387
2020-06-16,95.6976,97.6115,94.2889,95.8124,4489830
2020-06-17,96.3331,96.6546,94.4727,95.0468,2527958
2020-06-18,94.1664,95.2382,93.6535,95.0545,2294605
2020-06-19,96.5932,97.0909,93.5922,93.7606,6485654
2020-06-22,93.4927,93.7836,92.2754,92.6888,3822604
2020-06-23,93.4085,94.0899,91.2802,91.418,5311370
2020-06-24,90.5835,90.5835,88.7155,89.1289,5406183
2020-06-25,89.3891,91.2648,88.8839,91.127,4909365
2020-06-26,90.5376,91.0964,89.0064,89.7184,8608652
2020-06-29,90.3231,91.7012,89.8561,91.6782,3330914
2020-06-30,91.2496,92.7884,91.1041,92.4592,3138726
2020-07-01,92.0764,92.8113,90.6218,90.7519,3728351
2020-07-02,91.6322,92.9567,91.303,91.6399,3000584
2020-07-06,92.8266,93.286,91.4562,92.0151,3239544
2020-07-07,91.1041,91.4946,89.8256,90.017,3425893
2020-07-08,90.3845,90.8285,89.1748,90.1165,4158381
2020-07-09,90.3385,90.3385,88.1949,88.5853,3814196
2020-07-10,88.4244,90.7748,88.2637,90.6064,3431974
2020-07-13,91.7012,92.6276,90.8438,91.2572,3724268
2020-07-14,90.8132,92.551,90.2772,92.329,3631134
2020-07-15,93.7071,94.9014,93.5157,94.1664,3582286
2020-07-16,93.9214,95.2994,93.5233,94.9396,3468171
2020-07-17,95.2305,96.1798,94.3194,95.7817,3190854
2020-07-20,96.5167,97.2823,95.8047,96.7464,7950074
2020-07-21,100.414,101.187,96.31,96.5091,12297525
2020-07-22,96.3866,99.1198,96.3101,98.5073,6562857
2020-07-23,98.8365,99.0432,97.3436,97.4814,3379446
2020-07-24,96.8306,97.7263,96.0803,96.3023,2827693
2020-07-27,95.5904,96.7081,95.4755,96.6239,2989696
2020-07-28,96.3253,96.7234,95.0467,95.2918,3345891
2020-07-29,95.3608,96.4555,94.9856,95.9426,2268500
2020-07-30,94.7099,94.8554,93.1252,94.0898,3193658
2020-07-31,93.9444,94.1588,92.7042,94.1205,4225889
2020-08-03,94.5492,95.2459,93.5156,95.1693,2823691
2020-08-04,94.7941,96.356,94.7941,96.3406,2775642
2020-08-05,97.022,97.0374,95.399,96.0421,2898567
2020-08-06,95.6975,96.6622,95.6975,96.555,2736404
2020-08-07,95.7871,97.0048,95.5622,96.9195,2961991
2020-08-10,97.2763,98.6879,97.0901,98.5871,3219412
2020-08-11,99.8669,101.193,98.1993,98.3079,4057386
2020-08-12,98.9749,99.1145,97.6331,98.2691,2863583
2020-08-13,97.6951,98.0287,96.7722,96.9738,2572821
2020-08-14,96.3302,97.3849,96.1052,97.16,2404154
2020-08-17,97.1444,97.4081,96.4929,96.5162,2725989
2020-08-18,96.9505,97.3384,96.3611,96.8885,2338439
2020-08-19,96.8187,97.3384,95.7872,96.0509,3037361
2020-08-20,95.5545,96.206,95.252,95.5157,2077856
2020-08-21,95.4072,95.7717,94.8642,95.5235,2746273
2020-08-24,96.0121,97.7727,95.6786,97.478,3302569
2020-08-25,97.7262,98.3622,96.5551,96.6714,2415757
2020-08-26,96.9118,97.0436,96.1362,96.3068,2748868
2020-08-27,96.6403,97.0281,96.1594,96.6791,2776776
2020-08-28,96.9196,97.1833,96.3456,97.0049,2514652
2020-08-31,97.1445,97.1445,95.4226,95.6398,3916790
2020-09-01,95.283,96.1362,94.7401,95.7096,2559839
2020-09-02,95.9578,99.8203,95.8492,99.417,5348298
2020-09-03,99.4248,100.79,95.9035,96.524,4637940
2020-09-04,96.4464,97.222,94.0343,94.8564,4882457
2020-09-08,94.7478,95.2985,93.6232,94.011,4227023
2020-09-09,94.7246,95.9423,94.0731,94.8254,3059102
2020-09-10,95.0348,95.8492,93.2587,93.5069,3227606
2020-09-11,94.1506,95.1666,93.6386,94.2049,2878510
2020-09-14,94.9029,95.694,94.4376,94.6935,2954283
2020-09-15,95.2598,95.7096,94.8099,94.9651,2365050
2020-09-16,95.1744,97.5866,95.1744,96.3456,3073462
2020-09-17,95.1046,97.3771,94.6005,96.8885,2572819
2020-09-18,96.3766,96.8885,95.1279,95.2132,4374110
2020-09-21,93.4449,93.6155,91.9712,93.2665,4309047
2020-09-22,93.3285,94.1972,92.708,93.4681,2399611
2020-09-23,93.693,94.3058,91.8549,92.1651,3195966
2020-09-24,91.5989,92.7002,90.3424,91.5912,2876969
2020-09-25,91.211,92.6149,90.6991,92.2581,2396283
2020-09-28,93.5147,94.8798,93.3906,94.4144,2846954
2020-09-29,94.1661,94.7711,93.2354,93.8016,1709047
2020-09-30,94.1429,95.3295,93.693,94.3678,2645673
2020-10-01,94.9029,95.632,93.3517,93.9179,2605594
2020-10-02,92.328,94.4299,92.1574,93.5147,2373165
2020-10-05,94.4996,95.2054,93.8869,94.6315,2474817
2020-10-06,95.0736,96.8187,94.3058,94.6005,3141529
2020-10-07,95.1435,96.4775,94.872,96.2293,2284085
2020-10-08,101.496,105.094,100.65,101.984,20516450
2020-10-09,102.38,102.38,98.9671,99.1145,6777209
2020-10-12,99.3317,99.4713,98.0675,98.6647,3760377
2020-10-13,98.1683,98.6182,96.5318,97.0282,4385877
2020-10-14,97.0514,98.4552,97.0514,97.6796,3024541
2020-10-15,96.2371,97.1212,96.0587,96.8653,2746436
2020-10-16,97.0824,98.0597,96.6869,97.6719,3821465
2020-10-19,98.3467,98.7733,97.0127,97.3539,6067338
2020-10-20,92.9173,93.1889,90.6216,91.0327,17443462
2020-10-21,90.4821,91.2809,89.0317,89.2411,7914307
2020-10-22,89.1945,90.0167,87.6278,89.784,6373273
2020-10-23,90.358,90.4511,89.6057,89.9702,3158649
2020-10-26,88.7679,89.1169,86.7436,87.0383,5843988
2020-10-27,86.984,87.0383,85.3397,85.7508,4815851
2020-10-28,84.2772,85.1071,82.1519,82.7182,7648200
2020-10-29,83.1836,85.0373,82.6407,84.4711,5484431
2020-10-30,83.6877,86.7126,83.5714,86.604,6426573
2020-11-02,87.3719,88.2871,87.0617,87.5735,4309130
2020-11-03,88.4189,89.6987,88.1319,88.543,3410874
2020-11-04,87.1237,88.3492,86.2163,86.7902,4705522
2020-11-05,87.8761,89.4195,87.6511,89.0162,3977071
2020-11-06,89.2566,89.2721,87.9459,88.45,4258586
2020-11-09,92.754,94.2175,90.7003,90.9049,7400996
2020-11-10,91.8177,92.9823,91.4715,92.7777,4627829
2020-11-11,92.9429,93.1239,91.4479,92.219,3530541
2020-11-12,90.9835,91.5658,89.2918,90.0944,5348316
2020-11-13,90.6374,92.3528,90.4958,91.9436,3853999
2020-11-16,93.0845,93.2812,92.156,93.1317,4356713
2020-11-17,92.5337,93.2734,92.1167,92.6124,3402886
2020-11-18,92.6281,93.5409,91.8649,91.8806,3791610
2020-11-19,91.6997,92.4158,91.1883,92.2033,2830953
2020-11-20,92.5337,92.8799,91.8177,92.0144,4135233
2020-11-23,92.4,94.8313,92.2741,94.493,4650543
2020-11-24,95.0989,98.144,95.0596,97.9001,6380672
2020-11-25,96.7276,97.8292,96.0824,97.727,3404037
2020-11-27,97.7271,98.6004,97.4988,97.845,1721155
2020-11-30,97.6483,98.3564,96.8536,97.1919,4928404
2020-12-01,97.4909,99.0095,96.8457,96.9086,4369636
2020-12-02,96.6647,98.0731,96.3185,98.0574,3037617
2020-12-03,97.6955,98.2463,97.0109,97.2627,3743380
2020-12-04,97.546,100.229,97.2863,100.088,4545522
2020-12-07,99.5289,99.9066,98.0181,98.1204,6846515
2020-12-08,98.6081,99.4028,98.0731,98.915,4440332
2020-12-09,98.9859,100.473,98.9072,99.7648,5360913
2020-12-10,99.4186,99.875,98.3092,98.3249,3953255
2020-12-11,97.6325,98.7577,97.2627,97.782,3688400
2020-12-14,98.6082,99.3321,97.1525,97.1997,4156383
2020-12-15,97.8764,99.0882,97.1289,99.0882,3585355
2020-12-16,99.0882,99.5918,98.5846,98.7892,3728484
2020-12-17,99.2062,99.2141,98.2856,98.7892,3117701
2020-12-18,98.8206,99.458,98.3328,99.0252,6216303
2020-12-21,97.546,97.7112,95.7756,97.0896,5033506
2020-12-22,97.0266,97.7427,96.3185,97.2627,3568812
2020-12-23,97.4751,98.5216,97.3649,97.4908,2217203
2020-12-24,98.3564,98.4351,97.7348,98.1125,1449468
2020-12-28,98.4351,99.6154,97.9315,98.2148,2975478
2020-12-29,98.6317,98.734,96.9715,97.4121,2869960
2020-12-30,97.4122,98.2384,97.2784,97.8371,2782144
2020-12-31,97.7427,99.1669,97.5618,99.0489,2941899
2021-01-04,99.0253,99.0804,96.8142,97.5224,4262724
2021-01-05,98.3643,99.6783,98.0495,99.2534,5032599
2021-01-06,99.8514,103.77,99.7098,101.732,6548733
2021-01-07,102.322,102.653,100.922,101.496,3709798
2021-01-08,101.165,101.756,99.9144,101.134,3848730
2021-01-11,100.678,102.039,100.449,101.173,4610622
2021-01-12,101.575,102.173,100.67,101.669,3085764
2021-01-13,101.622,102.094,99.5051,99.8671,6319099
2021-01-14,100.733,102.417,100.363,101.48,6175481
2021-01-15,100.937,101.693,100.457,101.024,4037453
2021-01-19,101.724,101.968,100.788,101.52,4442807
2021-01-20,102.055,103.125,101.158,102.354,4607989
2021-01-21,102.385,104.053,102.33,103.589,10320337
2021-01-22,94.9729,94.9729,92.3448,93.3284,31328018
2021-01-25,93.4464,94.0602,92.4157,93.3048,11264539
2021-01-26,93.777,96.4602,93.179,96.3814,8802241
2021-01-27,96.0587,98.1911,95.6968,96.3656,9997126
2021-01-28,96.6253,96.9401,94.4772,94.4851,6653590
2021-01-29,94.5953,95.4451,93.5567,93.7219,9732940
2021-02-01,94.3435,95.1696,93.4228,94.847,5144449
2021-02-02,93.9186,95.209,93.8556,93.9815,5219677
2021-02-03,93.6669,94.2648,92.9429,93.7298,5527090
2021-02-04,94.3513,95.2876,93.533,95.2247,3754819
2021-02-05,95.209,95.8463,94.8313,95.8306,3757782
2021-02-08,96.4837,97.5538,96.3106,97.2627,4846098
2021-02-09,97.1989,97.7571,96.5212,97.3584,3934190
